cleaning	clean	vvg|nn1
medium-sized	medium-sized	jj
Humans	human	nn2
skepticism	skepticism	nn1
coordinated	coordinated	jj
verses	verse	nn2
Rocket	rocket	nn1
steady	steady	jj|rr
links	link	vvz
Available	available	jj
Alberto	alberto	np1
Gap	gap	nn1
crowned	crown	vvn|jj
Capt	captain	nn1
Frontier	frontier	nn1
Griffiths	griffiths	np1
Testament	testament	nn1
BSP	bsp	np1
arranging	arrange	vvg
corrected	correct	vvn
Taste	taste	nn1
Whoever	whoever	pnqv
Finding	find	vvg
Hat	hat	nn1
sporting	sport	vvg
Start	start	vv0|nn1
Taxi	taxi	nn1
muddy	muddy	jj
sitting	sitting	nn1|vvg
intrinsic	intrinsic	jj
deadlines	deadline	nn2
clean-up	cleanup	nn1
Log	log	nn1
lunchtime	lunchtime	nnt1
dwellers	dweller	nn2
Frankly	frankly	rr
metropolis	metropolis	nn1
analysing	analyse	vvg
hung	hang	vvd
tying	tie	vvg
Saul	saul	np1
Assassin	assassin	nn1
Bale	bale	nn1
Back	back	rp
doubtful	doubtful	jj
iPhone	iphone	vv0|nn1
fights	fight	nn2|vvz
denied	deny	vvn|vvd
User	user	nn1
acquired	acquire	vvn|vvd
fodder	fodder	nn1
suppression	suppression	nn1
9am	9am	ra
lasting	last	vvg
hit	hit	vvd|vvn|nn1
X-Men	x-men	nn2
Press	press	vv0|nn1
dream	dream	nn1|vv0
Napoleon	napoleon	np1
Name	name	nn1|vv0
like	like	jj
Junior	junior	jj|nn1
Wenger	wenger	np1|nn1
cleaning	cleaning	nn1|vvg
humiliating	humiliating	jj
resonance	resonance	nn1
Cherry	cherry	np1
Quick	quick	jj
breakout	breakout	nn1
behind-the-scenes	behind-the-scenes	jj
Low	low	jj
prevented	prevent	vvd|vvn
Dame	dame	nnb
wrath	wrath	nn1
Rana	rana	np1
inspect	inspect	vvi
Frankie	frankie	np1
cores	core	nn2
Front	front	nn1|jj
deported	deport	vvn
imperative	imperative	jj
Chow	chow	np1
J	xx|j	np1|zz1
complimentary	complimentary	jj
anti-government	anti-government	jj
hire	hire	nn1
rhythms	rhythm	nn2
precinct	precinct	nn1
Buddhism	buddhism	nn1
assistant	assistant	jj
patio	patio	nn1
minute	minute	nnt1|jj
provided	provide	vvn|vvd|cs
carrying	carry	vvg|nn1
erratic	erratic	jj
regrets	regret	nn2
per	per	jj21
stunts	stunt	nn2
nursing	nursing	jj|nn1
inviting	invite	vvg
suspected	suspect	vvn
benchmarks	benchmark	nn2
umpires	umpire	nn2
Tesla	tesla	np1
Fargo	fargo	np1
repeat	repeat	nn1
placed	place	vvd
swimming	swim	vvg
conceptual	conceptual	jj
divert	divert	vvi
whiskey	whiskey	nn1
Inside	inside	rl
extended	extend	vvd|vvn
Faso	faso	np1
managing	manage	vvg|jj
Newspapers	newspaper	nn2
commemoration	commemoration	nn1
electrons	electron	nn2
debit	debit	nn1
Trust	trust	vv0
tip	tip	nn1|vv0
Joanna	joanna	np1
reply	reply	vvi
pass	pass	vv0|nn1
advocate	advocate	vvi
Star	star	jj|nn1
run	run	nn1|vvn|vv0
relieved	relieve	vvn
Trends	trend	nn2
OPEC	opec	np1
Marine	marine	jj|nn1
transcripts	transcript	nn2
alarms	alarm	nn2
half	half	db|nn1|rr
Ultra	ultra	rr
loving	love	vvg
prohibited	prohibit	vvn|jj
.......	.......	...
Diary	diary	nn1
renewables	renewables	nn2
needles	needle	nn2
Image	image	nn1|vv0
Dickson	dickson	np1
approved	approve	vvd
utilize	utilize	vvi
disgust	disgust	nn1
County	county	np1
Gang	gang	nn1
backward	backward	jj
copied	copy	vvn|vvd
Serbian	serbian	jj
doubled	double	vvn|vvd
two-week	two-week	jj
gears	gear	nn2
preferred	prefer	vvd
interests	interest	nn2|vvz
Mobile	mobile	np1|jj
decorative	decorative	jj
Mehta	mehta	np1
called	called	jj|vvn
microscope	microscope	nn1
aired	air	vvn|vvd
undermining	undermine	vvg
Retirement	retirement	nn1
Emanuel	emanuel	np1
RPG	rpg	np1
Movies	movie	nn2
Survey	survey	nn1|vv0
mins	min	nnt2
merge	merge	vv0
seminal	seminal	jj
rides	ride	nn2
Goldberg	goldberg	np1
relentlessly	relentlessly	rr
rehearsing	rehearse	vvg
snap	snap	vvi
Syracuse	syracuse	np1
Parliament	parliament	np1
blogs	blog	nn2|vvz
palpable	palpable	jj
Page	page	nn1|np1
Like	like	ii|jj
ft	ft	nnu22
Ned	ned	np1
Hollande	hollande	np1
10-year-old	10-year-old	jj
black-and-white	black-and-white	jj
hand	hand	nn1|vv0
Diesel	diesel	nn1
Nichols	nichols	np1
Peak	peak	nn1
coworkers	co-worker	nn2
Revolutionary	revolutionary	jj
right	right	rr|vv0
worthless	worthless	jj
the	the	rt42
notch	notch	nn1
choreography	choreography	nn1
console	console	nn1|vv0
wee	wee	jj|nn1
State	state	nn1|np1|vv0
plug	plug	nn1
shrink	shrink	vvi
break-up	breakup	nn1
leaving	leave	vvg|nn1
hints	hint	nn2
H	h	zz1|np1
tirelessly	tirelessly	rr
opposed	oppose	vvd
exponentially	exponentially	rr
Abuse	abuse	nn1
Buenos	buenos	np1
sausage	sausage	nn1
Telescope	telescope	nn1
consciously	consciously	rr
suppress	suppress	vvi
appeal	appeal	nn1|vv0
Problem	problem	nn1
issue	issue	vv0|nn1
cost	cost	vv0|nn1
swallow	swallow	vvi
spirituality	spirituality	nn1
licensing	licensing	nn1|jj
riding	riding	nn1|vvg
wicketkeeper	wicketkeeper	nn1
evacuate	evacuate	vvi
hung	hang	vvn
manners	manner	nn2
open	open	jj|rr|vv0
Guardians	guardian	nn2
healing	healing	jj|nn1
Kathryn	kathryn	np1
gram	gram	nnu1
pakistan	pakistan	nn1
Felipe	felipe	np1
excited	excite	vvn
Chase	chase	nn1
stray	stray	jj
Travel	travel	nn1|vv0
occupancy	occupancy	nn1
caller	caller	nn1
uneasy	uneasy	jj
Doc	doc	nn1
corpses	corpse	nn2
pulp	pulp	nn1
Brown	brown	np1|jj
comprehend	comprehend	vvi
escalating	escalating	jj
Areas	area	nn2
distraught	distraught	jj
capita	capita	jj22
mantle	mantle	nn1
Blackpool	blackpool	np1
butterflies	butterfly	nn2
purchased	purchase	vvn|vvd
motivations	motivation	nn2
traded	trade	vvd|vvn
disco	disco	nn1
gearbox	gearbox	nn1
exploded	explode	vvd|vvn
McGuinness	mcguinness	np1
ties	tie	vvz|nn2
Rose	rose	np1|vvd
vinegar	vinegar	nn1
invented	invent	vvd
risking	risk	vvg
shoot	shoot	vv0|nn1
staircase	staircase	nn1
time	time	rt43
Mostly	mostly	rr
interface	interface	nn1|vv0
answers	answer	vvz
bigotry	bigotry	nn1
veil	veil	nn1
Gaming	gaming	nn1
Worse	bad	jjr|rrr
General	general	np1
being	being	rt44
governorship	governorship	nn1
sexist	sexist	jj
boon	boon	nn1
garner	-	nn1
presenters	presenter	nn2
cheerful	cheerful	jj
recognizable	recognizable	jj
Kid	kid	nn1
dodgy	dodgy	jj
truthful	truthful	jj
IIT	iit	np1
daddy	daddy	nn1
Bayern	bayern	np1
Rare	rare	jj
porn	porn	nn1|vv0
Bloom	bloom	np1
Off	off	ii|rp
Set	set	vv0
earned	earn	vvn|vvd
surplus	surplus	nn1|jj
disclosures	disclosure	nn2
flies	fly	vvz|nn2
dressed	dress	vvn|vvd
decorations	decoration	nn2
paste	paste	nn1
rampage	rampage	nn1
pits	pit	nn2
founder	founder	nn1|vv0
right	right	jj|rr|nn1
comic	comic	nn1|jj
staffing	staffing	nn1
observe	observe	vv0
considering	considering	cs|vvg|ii
preventable	preventable	jj
Update	update	vv0|nn1
McLaughlin	mclaughlin	np1
rulings	ruling	nn2
Harley	harley	np1
Own	own	da
rings	ring	nn2|vvz
crying	crying	nn1|vvg
anomaly	anomaly	nn1
ducks	duck	nn2
undermined	undermine	vvn
Gift	gift	nn1
boasted	boast	vvd
anecdotes	anecdote	nn2
off	off	jj
funded	funded	jj|vvn
ceilings	ceiling	nn2
bus	bus	nn1|vv0
minister	minister	nn1|vv0
deploying	deploy	vvg
Adventures	adventure	nn2
walking	walking	nn1|jj
sect	sect	nn1
Albany	albany	np1
Oslo	oslo	np1
GPU	gpu	np1
gentrification	gentrification	nn1
other	other	pn22
invited	invite	vvd|vvn
tentative	tentative	jj
Rover	rover	np1
carrots	carrot	nn2
Aires	aires	np1
enrolled	enroll	vvn|vvd
Plains	plain	nn2
mounting	mount	vvg
raised	raise	vvd|vvn|jj
derivative	derivative	jj|nn1
Support	support	vv0|nn1
chanting	chant	vvg
Sure	sure	jj
superiority	superiority	nn1
audition	audition	nn1
examiner	examiner	nn1
Feel	feel	vv0
Rich	rich	jj
Simone	simone	np1
vaguely	vaguely	rr
dominated	dominate	vvd|vvn
Arabic	arabic	nn1|jj
anticipated	anticipated	jj|vvn
Lottery	lottery	nn1
sidewalks	sidewalk	nn2
emphasized	emphasize	vvd
criticised	criticize	vvd
backpack	backpack	nn1
frequencies	frequency	nn2
Rhode	rhode	np1
bulb	bulb	nn1
broadcast	broadcast	vvi
fled	flee	vvn|vvd
suffering	suffer	vvg|nn1
launch	launch	vv0|nn1
jockey	jockey	nn1
Bose	bose	np1
undertook	undertake	vvd
existed	exist	vvn
cutting	cut	vvg|nn1
Bravo	bravo	nn1
Bengal	bengal	jj|np1
rolled	roll	vvd
receivers	receiver	nn2
contradiction	contradiction	nn1
apologize	apologize	vvi
topped	top	vvd
complicated	complicated	jj|vvn
volunteer	volunteer	vvi
fingerprints	fingerprint	nn2
predator	predator	nn1
produce	produce	vv0|nn1
Peggy	peggy	np1
hiatus	hiatus	nn1
Eleven	eleven	mc
pop-up	pop-up	nn1|jj
manufactures	manufacture	vvz
Ellie	ellie	np1
heterosexual	heterosexual	jj
rotten	rotten	jj
turtle	turtle	nn1
oneself	oneself	pnx1
cleared	clear	vvd|vvn
solicitation	solicitation	nn1
rentals	rental	nn2
unnecessarily	unnecessarily	rr
Crystal	crystal	np1
Safari	safari	nn1
little	little	jj|rr|da1
Mercury	mercury	np1
domestically	domestically	rr
leads	lead	nn2
anti	anti	jj
oppressive	oppressive	jj
splendid	splendid	jj
pollutants	pollutant	nn2
sting	sting	nn1
Erie	erie	np1
scientifically	scientifically	rr
US	us	ppio2|np1
warming	warm	vvg
evidently	evidently	rr
adversity	adversity	nn1
commonplace	commonplace	jj
making	making	nn1|vvg
Chicken	chicken	nn1
clicks	click	nn2
Live	live	vv0|jj|rr
Laden	laden	jj|vvn
Down	down	np1
Learning	learn	vvg|nn1
certified	certify	vvn
Lifestyle	lifestyle	nn1
Register	register	nn1
drains	drain	nn2
map	map	vvi
netted	net	vvd
textures	texture	nn2
Champagne	champagne	nn1
brightest	bright	jjt
executing	execute	vvg
Virgin	virgin	nn1
craftsmanship	craftsmanship	nn1
lofty	lofty	jj
assert	assert	vvi
ranged	range	vvn|vvd
prejudices	prejudice	nn2
bless	bless	vv0
authentication	authentication	nn1
like	like	jj
twists	twist	nn2
liaison	liaison	nn1
Pollard	pollard	np1
Terrorism	terrorism	nn1
open	open	vv0|rr
tract	tract	nn1
plaza	plaza	nn1
conclude	conclude	vv0
85%	85%	m
alcoholic	alcoholic	jj|nn1
Set	set	vv0|vvn|nn1
denied	deny	vvn|jj
bean	bean	nn1
contends	contend	vvz
NCR	ncr	np1
Maldives	maldives	np1
all-star	all-star	jj
crease	crease	nn1
tad	tad	nn1
aids	aids	nn2
Subaru	subaru	np1
untrue	untrue	jj
Bee	bee	nn1
espionage	espionage	nn1
workings	working	nn2
scouts	scout	nn2
view	view	nn1|vv0
will	will	vm|nn1|vv0
Guelph	guelph	np1|nn1
WA	wa	np1|nn1
McKenna	mckenna	np1
Dee	dee	fu
struggles	struggle	vvz
Killer	killer	nn1
pressing	pressing	jj|vvg
suspected	suspect	vvn|vvd
secure	secure	vv0|jj
Hunter	hunter	np1|nn1
radius	radius	nn1
hire	hire	vv0
bipartisan	bipartisan	jj
dancing	dancing	nn1
Who	who	np1
freshwater	freshwater	jj
Canon	canon	np1
calling	call	vvg|jj
burn	burn	nn1
unthinkable	unthinkable	jj
Platform	platform	nn1
mesh	mesh	nn1
flows	flow	nn2
ride	ride	vv0
civilisation	civilization	nn1
Call	call	vv0|nn1
semifinals	semifinal	nn2
persuaded	persuade	vvn
averaging	average	vvg
Laurence	laurence	np1
condos	condo	nn2
traveller	traveller	nn1
guard	guard	vvi
washing	washing	nn1
shocked	shock	vvd
compared	compare	vvd|vvn
playback	playback	nn1
broadcasting	broadcasting	nn1
Referring	refer	vvg
falls	fall	nn2|vvz
pitch	pitch	vvi
reserves	reserve	vvz
Nielsen	nielsen	np1
ultra	ultra	rr
ranges	range	vvz|nn2
addressed	address	vvd|vvn
rewarding	rewarding	jj
quotes	quote	vvz
dump	dump	nn1
scrap	scrap	vvi
y	y	zz1
SD	sd	np1
airspace	airspace	nn1
Diaz	diaz	np1
fits	fit	vvz|nn2
exposes	expose	vvz
Lords	lords	np
Bath	bath	np1
camping	camping	nn1
sleeping	sleep	vvg|jj
Viral	viral	jj
Rice	rice	nn1
22	22	m
Horn	horn	nn1
eagle	eagle	nn1
crushed	crush	vvn
filing	file	vvg|nn1
fold	fold	nn1
timetable	timetable	nn1
discs	disc	nn2
innate	innate	jj
aim	aim	vv0|nn1
looking	looking	jj|vvg
Eskom	eskom	np1|nn1
associate	associate	vvi
Messi	-	np1
acknowledgement	acknowledgement	nn1
Text	text	nn1
collaborators	collaborator	nn2
spin	spin	vvi
racist	racist	jj
question	question	nn1|vv0
Bieber	bieber	np1
Boat	boat	nn1
troupe	troupe	nn1
Whistler	whistler	np1
combined	combine	vvd|vvn
ire	ire	nn1
Framework	framework	nn1
cut	cut	vv0|vvn|vvd
south-east	southeast	nd1
preferred	prefer	vvn
Canadian	canadian	nn1
de	de	jj21
Lawyer	lawyer	nn1
tapped	tap	vvn
trenches	trench	nn2
deliberations	deliberation	nn2
tribunals	tribunal	nn2
misunderstanding	misunderstanding	nn1
dispatched	dispatch	vvn
tweeting	tweet	vvg
Away	away	rl
afforded	afford	vvn
Title	title	nn1
importation	importation	nn1
placed	place	vvd|vvn
promise	promise	nn1|vv0
ideal	ideal	jj|nn1
Mainland	mainland	nn1
launch	launch	vv0
specimens	specimen	nn2
broaden	broaden	vvi
Grid	grid	nn1
vile	vile	jj
Merchant	merchant	nn1
Coroner	coroner	nn1
Short	short	np1
Barbie	barbie	np1
onus	onus	nn1
cheeky	cheeky	jj
Applications	application	nn2
imagining	imagine	vvg
acronym	acronym	nn1
split	split	jj|nn1
Register	register	vv0|nn1
parishes	parish	nn2
interfering	interfere	vvg
power	power	nn1|vv0
Kingdom	kingdom	nn1|np1
unlicensed	unlicensed	jj
Quay	quay	nn1
CAN	can	vm
supplement	supplement	vvi
Plain	plain	jj|nn1
roll	roll	vv0|nn1
compelling	compel	vvg|jj
legalization	legalization	nn1
Fail	fail	vv0
Vanity	vanity	nn1
camel	camel	nn1
Continental	continental	jj|nn1
leafy	leafy	jj
Funeral	funeral	nn1
massacre	massacre	nn1|vv0
astronaut	astronaut	nn1
aloud	aloud	rr
monk	monk	nn1
Hawke	hawke	np1
ticks	tick	nn2
shady	shady	jj
reverse	reverse	nn1|jj
Eleanor	eleanor	np1
sane	sane	jj
Springboks	springbok	nn2
towering	towering	jj
avert	avert	vvi
failing	fail	vvg|jj
glimpses	glimpse	nn2
Eaton	eaton	np1
IAS	ias	np1
polished	polished	jj
Emerson	emerson	np1
devised	devise	vvn
torture	torture	nn1|vv0
Grey	grey	np1|jj
stretched	stretch	vvn
AGM	agm	nn1
thought	think	vvn|nn1|vvd
vacations	vacation	nn2
anecdotal	anecdotal	jj
treated	treat	vvd
fiasco	fiasco	nn1
Initial	initial	jj|nn1
unimaginable	unimaginable	jj
enact	enact	vvi
Guns	gun	nn2
Bahamas	bahamas	np1
yarn	yarn	nn1
crush	crush	vvi
performing	performing	nn1|vvg
disagreements	disagreement	nn2
Farah	farah	np1
Feedback	feedback	nn1
commercial	commercial	nn1|jj
Barangay	-	np1
barren	barren	jj
teamwork	teamwork	nn1
uncanny	uncanny	jj
double-digit	double-digit	jj
convinced	convince	vvn
Building	build	vvg|nn1
NCAA	ncaa	np1|nn1
runaway	runaway	jj|nn1
Jaitley	-	np1
clocks	clock	nn2
Australian	australian	nn1|jj
donate	donate	vv0
carrot	carrot	nn1
used	use	vvn|vmk
spill	spill	nn1|vv0
Kingdom	kingdom	nn1
categorically	categorically	rr
handbag	handbag	nn1
burned	burn	vvn|vvd
reinforced	reinforce	vvn
honouring	honour	vvg
IoT	-	nn1|np1
Charleston	charleston	np1
Independent	independent	jj
lead	lead	nn1|vv0|vvn
harvesting	harvest	vvg
worsening	worsening	jj
Run	run	nn1
Payment	payment	nn1
graft	graft	nn1
tracker	tracker	nn1
indulging	indulge	vvg
vintage	vintage	nn1
exploding	explode	vvg
dissemination	dissemination	nn1
dreaming	dream	vvg
airwaves	airwaves	nn2
deepen	deepen	vvi
Circus	circus	nn1
Oxfam	oxfam	np1
translating	translate	vvg
off	off	jj22
damn	damn	jj
slide	slide	vvi
nodes	node	nn2
arranged	arrange	vvn|vvd
Sacred	sacred	jj
Tunisian	tunisian	jj
onlookers	onlooker	nn2
haters	hater	nn2
Cream	cream	nn1
Look	look	vv0|nn1
manual	manual	nn1
Individuals	individual	nn2
Laguna	laguna	np1
Important	important	jj
newsroom	newsroom	nn1
streamline	streamline	vvi
Jarvis	jarvis	np1
touching	touching	jj|vvg
Mara	mara	np1
McIntyre	mcintyre	np1
winding	wind	vvg
reps	rep	nn2
anti-Semitism	anti-semitism	nn1
heat	heat	nn1|vv0
internationals	international	nn2
gloomy	gloomy	jj
little	little	jj|da1|rr
mid-1990s	mid-1990s	mc2
astronomy	astronomy	nn1
Truck	truck	nn1
x	x	zz1
motors	motor	nn2
full-back	full-back	nn1
Postmedia	-	np1
droughts	drought	nn2
first-half	first-half	nn1
taught	teach	vvn|vvd
hosted	host	vvn|vvd
green	green	nn1
Age	age	nn1|vv0
disturbed	disturb	vvn
selfless	selfless	jj
winery	winery	nn1
repayments	repayment	nn2
illustrated	illustrate	vvn
saints	saint	nn2
Matters	matter	nn2
walkers	walker	nn2
settled	settle	vvd|vvn
homosexuals	homosexual	nn2
one-stop	one-stop	jj|nn1
networking	networking	nn1|vvg
negatives	negative	nn2
earrings	earring	nn2
criminality	criminality	nn1
cohesive	cohesive	jj
senate	senate	nn1
Glastonbury	glastonbury	np1
funniest	funny	jjt
recognized	recognize	vvd|vvn
linebacker	linebacker	nn1
high-rise	high-rise	jj
Ariel	ariel	np1
Compare	compare	vv0
Blackberry	blackberry	nn1
Gregg	gregg	np1
reunited	reunite	vvn
Falcons	falcon	nn2
well-established	well-established	jj
believable	believable	jj
stick	stick	nn1|vv0
Ambulance	ambulance	nn1
Rawalpindi	rawalpindi	np1
familiar	familiar	jj|nn1
fugitive	fugitive	nn1
buckets	bucket	nn2
recover	recover	vv0
disposition	disposition	nn1
Regions	region	nn2
above	above	ii|jj
floats	float	nn2
lack	lack	vv0|nn1
averaged	average	vvd
cynicism	cynicism	nn1
morals	moral	nn2
rabbits	rabbit	nn2
Arcade	arcade	nn1
passing	pass	vvg|nn1
cared	care	vvn|vvd
excerpt	excerpt	nn1
biologists	biologist	nn2
dismantle	dismantle	vvi
Broken	broken	jj
Warning	warning	nn1
Applied	applied	jj
Pioneer	pioneer	nn1
resolve	resolve	nn1
proceeds	proceeds	nn2|vvz
strives	strive	vvz
time-consuming	time-consuming	jj
smoking	smoke	vvg|nn1|jj
Del	del	np1|fw
Ninja	ninja	nn1
Manoj	manoj	np1
intrusive	intrusive	jj
pitfalls	pitfall	nn2
BC	bc	ra
inviting	inviting	jj|vvg
overturned	overturn	vvn
immersion	immersion	nn1
Samoa	samoa	np1
renamed	rename	vvn
signing	signing	nn1|vvg
Bautista	bautista	np1
Louisville	louisville	np1
arrested	arrest	vvd
misinformation	misinformation	nn1
dilapidated	dilapidated	jj
on	on	ii21|rl21
skins	skin	nn2
France-Presse	france-presse	np1
collective	collective	nn1|jj
Polytechnic	polytechnic	nn1
originated	originate	vvn|vvd
SAP	sap	nn1
closest	close	rrt
juniors	junior	nn2
tenor	tenor	nn1
Multimedia	multimedia	nn
June	june	np1
parallels	parallel	nn2
excesses	excess	nn2
Website	website	nn1
farce	farce	nn1
board	board	ii22|rl22
Error	error	nn1
ingenuity	ingenuity	nn1
Paralympic	paralympic	jj|nn1
exchanging	exchange	vvg
Guess	guess	vv0
referrals	referral	nn2
racing	race	vvg|jj
attendants	attendant	nn2
lending	lend	vvg
SOS	sos	nn1
topless	topless	jj
watched	watch	vvd|vvn
Luck	luck	nn1
tumors	tumor	nn2
surveyed	survey	vvn
spoil	spoil	vvi
gowns	gown	nn2
dirty	dirty	jj|rr
garnered	garner	vvn
Places	place	nn2
front	front	jj
slipped	slip	vvn
criminal	criminal	nn1
Weaver	weaver	np1
rushed	rush	vvd|vvn
Grand	grand	np1|jj
Anybody	anybody	pn1
progress	progress	nn1|vv0
Calling	call	vvg
Green	green	jj|nn1
aiding	aid	vvg
for	for	rt41
wallets	wallet	nn2
around	around	rg|ii
Advisors	advisor	nn2
untold	untold	jj
desired	desire	vvn
preceding	preceding	jj
Impossible	impossible	jj
commenced	commence	vvn
like	like	vv0|jj|ii
low-key	low-key	jj
surpass	surpass	vvi
downstairs	downstairs	rl
smuggling	smuggling	nn1|vvg
Rd.	rd	nnl1
sensibility	sensibility	nn1
running	run	vvg|jj|nn1
African	african	jj|nn1
Limited	limited	jj|vvd
60th	60th	md
manipulating	manipulate	vvg
Winfrey	winfrey	np1
attacks	attack	vvz|nn2
Shark	shark	nn1
surrender	surrender	nn1
farming	farming	nn1|vvg
destroys	destroy	vvz
DA	da	nn1|fu
seemed	seem	vvn
monitor	monitor	vv0
prep	prep	nn1
N.Y	ny	np1
fabrication	fabrication	nn1
Harding	harding	np1
improved	improve	vvn|vvd
indicated	indicate	vvn|vvd
Hospitality	hospitality	nn1
blah	blah	uh
K	k	np1|zz1
embarked	embark	vvn
tweets	tweets	nn2|vvz
accommodations	accommodation	nn2
calamity	calamity	nn1
Clint	clint	np1
Jay-Z	jay-z	np1
fish	fish	vvi
soaring	soaring	jj
attempts	attempt	vvz|nn2
syrup	syrup	nn1
forces	force	vvz|nn2
interviewer	interviewer	nn1
quantify	quantify	vvi
accelerated	accelerated	jj
uplift	uplift	nn1
usable	usable	jj
Xbox	xbox	nn1
headlights	headlight	nn2
know-how	know-how	nn1
Flores	flores	fw
Derry	derry	nn1|np1
down	down	rp|vv0
indian	indian	jj|nn1
sitting	sitting	nn1
Efforts	effort	nn2
concentrate	concentrate	vv0
compliment	compliment	nn1
lesbians	lesbian	nn2
Map	map	nn1
offline	offline	rr|jj
moderated	moderate	vvn
rapes	rape	nn2
Mumbai	mumbai	jj|np1|nn1
entourage	entourage	nn1
Trustees	trustee	nn2
navigating	navigate	vvg
prices	price	nn2|vvz
chalk	chalk	nn1
bullying	bully	vvg|nn1
Diversity	diversity	nn1
Editing	edit	vvg|nn1
Dental	dental	jj
astronomical	astronomical	jj
voucher	voucher	nn1
Shoppers	shopper	nn2
Conversely	conversely	rr
den	den	nn1
KARACHI	karachi	np1
Stade	stade	np1
hit	hit	nn1|vvn
Cyrus	cyrus	np1|nn1
frail	frail	jj
qualifies	qualify	vvz
stimulating	stimulating	jj
iron	iron	nn1|vv0
sack	sack	nn1
resonates	resonate	vvz
corporates	corporate	nn2
Depot	depot	nn1
widen	widen	vvi
mammoth	mammoth	jj|nn1
Hazard	hazard	nn1
component	component	nn1|jj
motivational	motivational	jj
criticize	criticize	vvi
Scouts	scout	nn2
white	white	nn1|jj
unconscious	unconscious	jj|nn1
gunned	gun	vvn
Bridget	bridget	np1
Beyonce	beyonce	np1
trustworthy	trustworthy	jj
meticulously	meticulously	rr
lame	lame	jj
Fellow	fellow	nn1
decks	deck	nn2
organized	organize	vvd
Plant	plant	nn1|vv0
cook	cook	vv0
confuse	confuse	vvi
epilepsy	epilepsy	nn1
functioning	functioning	nn1
sandy	sandy	jj
forecast	forecast	vvn|nn1
rocking	rock	vvg
rarity	rarity	nn1
Aidan	aidan	np1
revived	revive	vvn
Commenters	commenters	nn2|np1
Warhol	warhol	np1
processing	process	vvg
Himalayan	himalayan	jj
obscenity	obscenity	nn1
marvellous	marvellous	jj
Lucia	lucia	np1
Pride	pride	np1|nn1
departures	departure	nn2
startup	start-up	nn1|vv0
dynamic	dynamics	nn1|jj
rites	rite	nn2
arresting	arrest	vvg
AN	a	at1
Slater	slater	np1
Fusion	fusion	nn1
Ideas	idea	nn2
Mineral	mineral	nn1
Awards	award	vvz|nn2
Arlington	arlington	np1
Orion	orion	np1
reluctantly	reluctantly	rr
slab	slab	nn1
terminology	terminology	nn1
by-election	by-election	nn1
Colony	colony	nn1
thumbs	thumb	nn2
steals	steal	vvz
introductory	introductory	jj
demanding	demanding	jj
compromising	compromise	vvg
ridden	ride	vvn
Satellite	satellite	nn1
nerd	nerd	nn1
bomb	bomb	vvi
accessing	access	vvg|nn1
shifted	shift	vvn|vvd
as	as	rg|ii|csa
Dempsey	dempsey	np1
unleash	unleash	vvi
peacekeepers	peacekeeper	nn2
duet	duet	nn1
rolling	rolling	jj|vvg
Cambodian	cambodian	jj
PSA	psa	np1
Schwartz	schwartz	np1
Elite	elite	nn1|jj
following	follow	vvg|ii|nn1
Pinterest	-	np1
illiterate	illiterate	jj
short	short	jj|nn1
consumes	consume	vvz
Oasis	oasis	nn1
depart	depart	vvi
Forty	forty	mc
controlled	control	vvn|vvd
mocked	mock	vvd
repetition	repetition	nn1
Ratings	rating	nn2
supported	support	vvn|vvd
hangover	hangover	nn1
endeavour	endeavour	vvi
rest	rest	nn1|vv0
perseverance	perseverance	nn1
complacent	complacent	jj
exposed	expose	vvd|vvn
scanners	scanner	nn2
tax	tax	vv0|nn1
quaint	quaint	jj
Corbett	corbett	np1
Rehabilitation	rehabilitation	nn1
Rams	ram	nn2
ripping	rip	vvg
Scientist	scientist	nn1
captivating	captivating	jj
twin	twin	nn1
supplementary	supplementary	jj
welcoming	welcome	vvg
spec	spec	nn1
pins	pin	nn2
te	te	fw
injured	injured	jj|vvn
Urdu	urdu	np1|nn1
Institutions	institution	nn2
Green	green	jj|nn1
Boss	boss	nn1
floating	floating	jj|vvg
IMAGES	image	nn2
Gus	gus	np1
sourced	source	vvn
Zia	zia	np1
sought-after	sought-after	jj
neuroscience	neuroscience	nn1
roadmap	roadmap	nn1
Extreme	extreme	jj
Robyn	robyn	np1
pricing	price	vvg|nn1
defenses	defense	nn2
erstwhile	erstwhile	jj
bloated	bloated	jj
harvest	harvest	vvi
Furious	furious	jj
mat	mat	nn1
standardized	standardized	jj
peek	peek	nn1
mic	mic	jj
elevate	elevate	vvi
bitterly	bitterly	rr
notoriety	notoriety	nn1
Cyrus	cyrus	np1
Cpl	cpl	np1
Tablet	tablet	nn1
goodies	goodies	nn2
psychiatry	psychiatry	nn1
Cam	cam	np1
highlights	highlight	vvz|nn2
playmaker	playmaker	nn1
PA	pa	nn1
particular	particular	rr22|jj
Amazon	amazon	np1|nn1
Rose	rose	np1|vvd|nn1
Down	down	rp
matric	matric	jj
follower	follower	nn1
Haley	haley	np1
contexts	context	nn2
achievable	achievable	jj
zero	zero	vvi
broth	broth	nn1
lured	lure	vvn
homicides	homicide	nn2
Scholarship	scholarship	nn1
Call	call	nn1|vv0
water	water	nn1|vv0
Highways	highway	nn2
invited	invite	vvn|vvd
kiss	kiss	vvi
Khmer	khmer	np1
Passengers	passenger	nn2
Who	who	pnqs|np1
Per	per	ii
foothold	foothold	nn1
relax	relax	vv0
tries	try	nn2|vvz
e-commerce	e-commerce	nn1|jj
palate	palate	nn1
